GOLD,FOREX_RESERVES,INFLATION_YOY,OIL,INTEREST_RATE,USDPKR,M2,YEAR,MONTH,QUARTER,MONTH_SIN,MONTH_COS,USDPKR_diff,REAL_INTEREST,OIL_IN_PKR,KSE100_lag1,KSE100_lag3,KSE100_lag12,INFLATION_YOY_lag1,INFLATION_YOY_lag3,INFLATION_YOY_lag12,INTEREST_RATE_lag1,INTEREST_RATE_lag3,INTEREST_RATE_lag12,USDPKR_lag1,USDPKR_lag3,USDPKR_lag12,OIL_lag1,OIL_lag3,OIL_lag12,FOREX_RESERVES_lag1,FOREX_RESERVES_lag3,FOREX_RESERVES_lag12,GOLD_lag1,GOLD_lag3,GOLD_lag12,M2_lag1,M2_lag3,M2_lag12,KSE100_roll_mean3,KSE100_roll_std3,OIL_roll_mean3,OIL_roll_std3,GOLD_roll_mean3,GOLD_roll_std3
887.2999877929688,21.65,77.2695399505535,127.3499984741211,18.84,66.19999694824219,20138.22,2008,5,2,0.4999999999999999,-0.8660254037844387,1.950000762939453,-58.42953995055349,8430.569510345464,15122.4697265625,14934.2998046875,12961.1396484375,75.2447177374686,70.8464284269262,64.7853712063008,14.34,21.74,6.82,64.5,62.59999847412109,60.709999084472656,113.45999908447266,101.83999633789062,64.01000213623047,16.89,24.73,8.92,862.7999877929688,972.0999755859376,661.0,19590.01,19466.16,18259.41,15060.886393229166,109.64053659742396,105.62666575113931,6.785111098517808,917.0333251953124,54.65475862894562
926.2000122070312,23.55,78.8920796047475,140.0,20.63,68.0999984741211,20544.21,2008,6,2,1.2246467991473532e-16,-1.0,1.6999969482421875,-58.2620796047475,9533.999786376951,12130.509765625,15125.8896484375,13772.4599609375,77.2695399505535,73.0276938573577,64.914995586388,18.84,14.01,19.5,66.19999694824219,62.54999923706055,60.47999954223633,127.3499984741211,101.58000183105467,70.68000030517578,21.65,16.53,22.35,887.2999877929688,916.2000122070312,648.0999755859375,20138.22,19993.65,18402.2,14126.289713541666,1728.3969811203956,114.12999979654948,12.898056344331536,888.7666625976562,26.730207688920515
913.9000244140624,17.82,81.524795462379,124.08000183105467,15.22,71.1500015258789,19983.68,2008,7,3,-0.4999999999999997,-0.8660254037844388,1.9000015258789065,-66.304795462379,8828.292319610597,12289.0302734375,15122.4697265625,13739.5302734375,78.8920796047475,75.2447177374686,65.5720570992433,20.63,14.34,18.65,68.0999984741211,64.5,59.900001525878906,140.0,113.45999908447266,78.20999908447266,23.55,16.89,21.45,926.2000122070312,862.7999877929688,666.9000244140625,20544.21,19590.01,18766.19,13180.669921875,1683.514790241711,126.93666585286458,13.27482749571133,892.0999959309896,31.97140648329241
829.2999877929688,22.06,82.9542912083593,115.45999908447266,19.22,75.9000015258789,20341.99,2008,8,3,-0.8660254037844384,-0.5000000000000004,3.0500030517578125,-63.734291208359295,8763.414106689452,10583.580078125,12130.509765625,12214.259765625,81.524795462379,77.2695399505535,66.4391995039641,15.22,18.84,7.49,71.1500015258789,66.19999694824219,60.65999984741211,124.08000183105467,127.3499984741211,74.04000091552734,17.82,21.65,9.64,913.9000244140624,887.2999877929688,673.0,19983.68,20138.22,18572.92,11667.706705729166,942.2208320556116,130.47666676839194,8.40795018964811,909.133341471354,19.883257393120587
874.2000122070312,9.14,83.614616654472,100.63999938964844,7.02,77.9000015258789,20758.58,2008,9,3,-1.0,-1.8369701987210294e-16,4.75,-76.594616654472,7839.8561060180655,9208.259765625,12289.0302734375,13353.6796875,82.9542912083593,78.8920796047475,67.8516582662927,19.22,20.63,10.87,75.9000015258789,68.0999984741211,60.630001068115234,115.45999908447266,140.0,81.66000366210938,22.06,23.55,13.22,829.2999877929688,926.2000122070312,742.7999877929688,20341.99,20544.21,19351.42,10693.623372395834,1543.3304491949557,126.51333363850912,12.449648147534004,889.8000081380209,52.754258323293314
716.7999877929688,7.71,84.775628427857,67.80999755859375,5.67,81.19999694824219,20999.12,2008,10,4,-0.8660254037844386,0.5000000000000001,2.0,-79.105628427857,5506.171594818123,9179.6796875,10583.580078125,14321.3896484375,83.614616654472,81.524795462379,68.6830422213343,7.02,15.22,11.29,77.9000015258789,71.1500015258789,60.63999938964844,100.63999938964844,124.08000183105467,94.52999877929688,9.14,17.82,13.66,874.2000122070312,913.9000244140624,792.0,20758.58,19983.68,19131.01,9657.173177083334,802.4191641153803,113.3933334350586,11.85587444236536,872.4666748046875,42.32664518935495
816.2000122070312,22.79,84.5071444552617,54.43000030517578,19.92,78.30000305175781,20877.35,2008,11,4,-0.5000000000000004,0.8660254037844384,3.299995422363281,-64.5871444552617,4261.869190002442,9182.8798828125,9208.259765625,13998.51953125,84.775628427857,82.9542912083593,68.7769081517422,5.67,19.22,16.8,81.19999694824219,75.9000015258789,61.09999847412109,67.80999755859375,115.45999908447266,88.70999908447266,7.71,22.06,19.49,716.7999877929688,829.2999877929688,782.2000122070312,20999.12,20341.99,19156.71,9190.273111979166,15.658866323620844,94.63666534423828,24.38566538152381,806.7666625976562,81.08332121746929
883.5999755859375,21.19,84.3039673949194,44.59999847412109,18.4,78.75,21223.3,2008,12,4,-2.4492935982947064e-16,1.0,-2.899993896484375,-65.90396739491939,3512.249879837036,9187.099609375,9179.6796875,14077.16015625,84.5071444552617,83.614616654472,69.1791907106333,19.92,7.02,10.04,78.30000305175781,77.9000015258789,61.75,54.43000030517578,100.63999938964844,95.9800033569336,22.79,9.14,12.34,816.2000122070312,874.2000122070312,834.9000244140625,20877.35,20758.58,19691.41,9183.2197265625,3.721616649883664,74.29333241780598,23.777431043307544,802.4000040690104,79.60227440120103
927.2999877929688,15.3,84.5071444552617,41.68000030517578,12.84,78.9000015258789,21887.31,2009,1,1,0.4999999999999999,0.8660254037844387,0.4499969482421875,-71.66714445526169,3288.5520876770024,5865.009765625,9182.8798828125,14016.9404296875,84.3039673949194,84.775628427857,70.5022533487639,18.4,5.67,16.51,78.75,81.19999694824219,62.45000076293945,44.59999847412109,67.80999755859375,91.75,21.19,7.71,19.19,883.5999755859375,716.7999877929688,922.7000122070312,21223.3,20999.12,19636.79,8078.329752604167,1916.7924966188075,55.61333211263021,11.650159655567014,805.5333251953125,83.91002705748738
941.5,7.22,85.6681562286467,44.7599983215332,5.21,79.55000305175781,21026.63,2009,2,1,0.8660254037844386,0.5000000000000001,0.1500015258789062,-80.4581562286467,3560.658003074641,5377.419921875,9187.099609375,14934.2998046875,84.5071444552617,84.5071444552617,70.8464284269262,12.84,19.92,21.74,78.9000015258789,78.30000305175781,62.59999847412109,41.68000030517578,54.43000030517578,101.83999633789062,15.3,22.79,24.73,927.2999877929688,816.2000122070312,972.0999755859376,21887.31,20877.35,19466.16,6809.843098958333,2073.1491386706502,46.903333028157554,6.679793226654487,875.6999918619791,55.96971012010217
922.5999755859376,20.24,85.980178142744,49.65999984741211,17.5,80.3499984741211,21893.1,2009,3,1,1.0,6.123233995736766e-17,0.6500015258789062,-68.480178142744,3990.1809119644167,5727.4599609375,5865.009765625,15125.8896484375,85.6681562286467,84.3039673949194,73.0276938573577,5.21,18.4,14.01,79.55000305175781,78.75,62.54999923706055,44.7599983215332,44.59999847412109,101.58000183105467,7.22,21.19,16.53,941.5,883.5999755859375,916.2000122070312,21026.63,21223.3,19993.65,5656.6298828125,251.39339471718927,43.67999903361002,1.7338962405784708,917.4666544596354,30.17654784962647
890.7000122070312,17.79,86.8436806491991,51.119998931884766,15.19,80.0,21798.25,2009,4,2,0.8660254037844387,-0.4999999999999998,0.7999954223632812,-71.6536806491991,4089.599914550781,6860.22021484375,5377.419921875,15122.4697265625,85.980178142744,84.5071444552617,75.2447177374686,17.5,12.84,14.34,80.3499984741211,78.9000015258789,64.5,49.65999984741211,41.68000030517578,113.45999908447266,20.24,15.3,16.89,922.5999755859376,927.2999877929688,862.7999877929688,21893.1,21887.31,19590.01,5988.36669921875,775.0667208489042,45.36666615804037,4.024441895643111,930.4666544596354,9.83989654653858
978.7999877929688,24.35,86.7856300605298,66.30999755859375,21.38,80.5999984741211,22123.59,2009,5,2,0.4999999999999999,-0.8660254037844387,-0.3499984741210937,-65.4056300605298,5344.58570204163,7202.10009765625,5727.4599609375,12130.509765625,86.8436806491991,85.6681562286467,77.2695399505535,15.19,5.21,18.84,80.0,79.55000305175781,66.19999694824219,51.119998931884766,44.7599983215332,127.3499984741211,17.79,7.22,21.65,890.7000122070312,941.5,887.2999877929688,21798.25,21026.63,20138.22,6596.593424479167,771.8582749792363,48.51333236694336,3.3314466338194397,918.2666625976562,25.67572571578948
927.0999755859376,18.7,87.5402877132301,69.88999938964844,16.05,81.26000213623047,22516.72,2009,6,2,1.2246467991473532e-16,-1.0,0.5999984741210938,-71.4902877132301,5679.261499703978,7276.60986328125,6860.22021484375,12289.0302734375,86.7856300605298,85.980178142744,78.8920796047475,21.38,17.5,20.63,80.5999984741211,80.3499984741211,68.0999984741211,66.30999755859375,49.65999984741211,140.0,24.35,20.24,23.55,978.7999877929688,922.5999755859376,926.2000122070312,22123.59,21893.1,20544.21,7112.976725260417,222.0412494602765,55.69666544596354,9.220358628133807,930.6999918619792,44.60503471935664
953.7000122070312,21.76,88.8609386054555,69.44999694824219,18.94,82.8499984741211,22524.99,2009,7,3,-0.4999999999999997,-0.8660254037844388,0.660003662109375,-69.9209386054555,5753.93214118958,7162.18017578125,7202.10009765625,10583.580078125,87.5402877132301,86.8436806491991,81.524795462379,16.05,15.19,15.22,81.26000213623047,80.0,71.1500015258789,69.88999938964844,51.119998931884766,124.08000183105467,18.7,17.79,17.82,927.0999755859376,890.7000122070312,913.9000244140624,22516.72,21798.25,19983.68,7213.630045572917,58.07962740546277,62.43999862670898,9.965485341703122,932.1999918619792,44.27086004442228
951.7000122070312,22.81,90.4718424410272,69.95999908447266,19.93,82.80000305175781,23208.47,2009,8,3,-0.8660254037844384,-0.5000000000000004,1.589996337890625,-70.5418424410272,5792.68813769531,7720.93017578125,7276.60986328125,9208.259765625,88.8609386054555,86.7856300605298,82.9542912083593,18.94,21.38,19.22,82.8499984741211,80.5999984741211,75.9000015258789,69.44999694824219,66.30999755859375,115.45999908447266,21.76,24.35,22.06,953.7000122070312,978.7999877929688,829.2999877929688,22524.99,22123.59,20341.99,7386.573404947917,295.15991597252355,68.5499979654948,1.95233242668722,953.1999918619792,25.85363283585337
1008.0,11.7,90.624225236284,70.61000061035156,9.44,82.94999694824219,23426.35,2009,9,3,-1.0,-1.8369701987210294e-16,-0.0499954223632812,-81.18422523628401,5857.099335144041,8675.669921875,7162.18017578125,9179.6796875,90.4718424410272,87.5402877132301,83.614616654472,19.93,16.05,7.02,82.80000305175781,81.26000213623047,77.9000015258789,69.95999908447266,69.88999938964844,100.63999938964844,22.81,18.7,9.14,951.7000122070312,927.0999755859376,874.2000122070312,23208.47,22516.72,20758.58,7852.9267578125,765.3300765902774,69.76666514078777,0.2764670820231332,944.1666666666666,14.813978477573045
1039.699951171875,16.72,91.1684495050582,77.0,14.18,83.55000305175781,23979.86,2009,10,4,-0.8660254037844386,0.5000000000000001,0.149993896484375,-76.98844950505821,6433.350234985352,9349.669921875,7720.93017578125,9182.8798828125,90.624225236284,88.8609386054555,84.775628427857,9.44,18.94,5.67,82.94999694824219,82.8499984741211,81.19999694824219,70.61000061035156,69.44999694824219,67.80999755859375,11.7,21.76,7.71,1008.0,953.7000122070312,716.7999877929688,23426.35,22524.99,20999.12,8582.090006510416,818.3924428696266,70.0066655476888,0.5814081553560956,971.133341471354,31.94311949858784
1181.0999755859375,8.6,92.3729992199452,77.27999877929688,6.51,83.4000015258789,23464.45,2009,11,4,-0.5000000000000004,0.8660254037844384,0.600006103515625,-85.8629992199452,6445.152016113279,9159.1796875,8675.669921875,9187.099609375,91.1684495050582,90.4718424410272,84.5071444552617,14.18,19.93,19.92,83.55000305175781,82.80000305175781,78.30000305175781,77.0,69.95999908447266,54.43000030517578,16.72,22.81,22.79,1039.699951171875,951.7000122070312,816.2000122070312,23979.86,23208.47,20877.35,9061.506510416666,347.45364747137785,72.52333323160808,3.8905056885096094,999.7999877929688,44.56935566732928
1095.199951171875,10.96,91.6981611266652,79.36000061035156,8.74,84.30000305175781,23345.22,2009,12,4,-2.4492935982947064e-16,1.0,-0.1500015258789062,-82.9581611266652,6690.048293640139,9204.5703125,9349.669921875,5865.009765625,92.3729992199452,90.624225236284,84.3039673949194,6.51,9.44,18.4,83.4000015258789,82.94999694824219,78.75,77.27999877929688,70.61000061035156,44.59999847412109,8.6,11.7,21.19,1181.0999755859375,1008.0,883.5999755859375,23464.45,23426.35,21223.3,9237.806640625,99.49935918630668,74.96333312988281,3.772695037808397,1076.2666422526042,92.16150258870796
1083.0,19.0,94.0709789385208,72.88999938964844,16.33,83.74500274658203,23950.18,2010,1,1,0.4999999999999999,0.8660254037844387,0.9000015258789062,-77.7409789385208,6104.173199084471,9386.919921875,9159.1796875,5377.419921875,91.6981611266652,91.1684495050582,84.5071444552617,8.74,14.18,12.84,84.30000305175781,83.55000305175781,78.9000015258789,79.36000061035156,77.0,41.68000030517578,10.96,16.72,15.3,1095.199951171875,1039.699951171875,927.2999877929688,23345.22,23979.86,21887.31,9250.223307291666,120.53858526787832,77.87999979654948,1.2893415512341906,1105.3332926432292,71.24257984594577
1118.300048828125,15.13,94.4265387941199,79.66000366210938,12.67,85.0,23990.62,2010,2,1,0.8660254037844386,0.5000000000000001,-0.5550003051757812,-81.7565387941199,6771.100311279297,9614.1904296875,9204.5703125,5727.4599609375,94.0709789385208,92.3729992199452,85.6681562286467,16.33,6.51,5.21,83.74500274658203,83.4000015258789,79.55000305175781,72.88999938964844,77.27999877929688,44.7599983215332,19.0,8.6,7.22,1083.0,1181.0999755859375,941.5,23950.18,23464.45,21026.63,9401.8935546875,205.22016801688537,76.50999959309895,3.303014230824625,1119.7666422526042,53.46534424730345
1113.300048828125,8.0,95.6020632146723,83.76000213623047,5.94,83.75,24240.45,2010,3,1,1.0,6.123233995736766e-17,1.2549972534179688,-89.6620632146723,7014.900178909302,9657.7900390625,9386.919921875,6860.22021484375,94.4265387941199,91.6981611266652,85.980178142744,12.67,8.74,17.5,85.0,84.30000305175781,80.3499984741211,79.66000366210938,79.36000061035156,49.65999984741211,15.13,10.96,20.24,1118.300048828125,1095.199951171875,922.5999755859376,23990.62,23345.22,21893.1,9552.966796875,145.44382079470765,77.30333455403645,3.825002733682657,1098.8333333333333,17.92831451268333
1180.0999755859375,7.92,97.3508371983334,86.1500015258789,5.86,83.9000015258789,24178.44,2010,4,2,0.8660254037844387,-0.4999999999999998,-1.25,-91.4908371983334,7227.98525947571,10178.4296875,9614.1904296875,7202.10009765625,95.6020632146723,94.0709789385208,86.8436806491991,5.94,16.33,15.19,83.75,83.74500274658203,80.0,83.76000213623047,72.88999938964844,51.119998931884766,8.0,19.0,17.79,1113.300048828125,1083.0,890.7000122070312,24240.45,23950.18,21798.25,9816.803385416666,313.9353727334078,78.77000172932942,5.489382251941942,1104.86669921875,19.101424057979244
1212.199951171875,17.11,97.4814510228393,73.97000122070312,14.55,83.96700286865234,24556.04,2010,5,2,0.4999999999999999,-0.8660254037844387,0.1500015258789062,-82.9314510228393,6211.039304692997,10428.1201171875,9657.7900390625,7276.60986328125,97.3508371983334,94.4265387941199,86.7856300605298,5.86,12.67,21.38,83.9000015258789,85.0,80.5999984741211,86.1500015258789,79.66000366210938,66.30999755859375,7.92,15.13,24.35,1180.0999755859375,1118.300048828125,978.7999877929688,24178.44,23990.62,22123.59,10088.11328125,393.0265859257543,83.19000244140625,3.2823303927246568,1137.2333577473958,37.20766310435222
1245.5,23.03,97.8370108784384,75.62999725341797,20.14,85.44999694824219,24836.31,2010,6,2,1.2246467991473532e-16,-1.0,0.0670013427734375,-77.6970108784384,6462.58303450013,9521.150390625,10178.4296875,7162.18017578125,97.4814510228393,95.6020632146723,87.5402877132301,14.55,5.94,16.05,83.96700286865234,83.75,81.26000213623047,73.97000122070312,83.76000213623047,69.88999938964844,17.11,8.0,18.7,1212.199951171875,1113.300048828125,927.0999755859376,24556.04,24240.45,22516.72,10042.566731770834,468.5003503518586,81.2933349609375,6.453792456669746,1168.5333251953125,50.45431816847118
1181.699951171875,14.3,99.8615251582785,78.94999694824219,11.89,85.19999694824219,25351.15,2010,7,3,-0.4999999999999997,-0.8660254037844388,1.4829940795898438,-87.9715251582785,6726.539499053964,9721.91015625,10428.1201171875,7720.93017578125,97.8370108784384,97.3508371983334,88.8609386054555,20.14,5.86,18.94,85.44999694824219,83.9000015258789,82.8499984741211,75.62999725341797,86.1500015258789,69.44999694824219,23.03,7.92,21.76,1245.5,1180.0999755859375,953.7000122070312,24836.31,24178.44,22524.99,9890.3935546875,476.3806386567387,78.58333333333333,6.605281777427353,1212.5999755859375,32.70184724123651
1248.300048828125,16.26,102.045678556959,71.91999816894531,13.75,84.177001953125,25413.71,2010,8,3,-0.8660254037844384,-0.5000000000000004,-0.25,-88.295678556959,6054.009826336056,10519.01953125,9521.150390625,8675.669921875,99.8615251582785,97.4814510228393,90.4718424410272,11.89,14.55,19.93,85.19999694824219,83.96700286865234,82.80000305175781,78.94999694824219,73.97000122070312,69.95999908447266,14.3,17.11,22.81,1181.699951171875,1212.199951171875,951.7000122070312,25351.15,24556.04,23208.47,9920.693359375,527.7989928338217,76.18333180745442,2.535689986589606,1213.13330078125,31.910263454538644
1307.800048828125,10.89,104.120987101885,79.97000122070312,8.67,86.1500015258789,24820.78,2010,9,3,-1.0,-1.8369701987210294e-16,-1.0229949951171875,-95.450987101885,6889.415727188112,9813.0498046875,9721.91015625,9349.669921875,102.045678556959,97.8370108784384,90.624225236284,13.75,20.14,9.44,84.177001953125,85.44999694824219,82.94999694824219,71.91999816894531,75.62999725341797,70.61000061035156,16.26,23.03,11.7,1248.300048828125,1245.5,1008.0,25413.71,24836.31,23426.35,10017.9931640625,436.2879488848582,75.49999745686848,3.516801909342064,1225.1666666666667,37.669305611985095
1357.0999755859375,12.79,105.14412872718,81.43000030517578,10.47,85.80000305175781,25805.69,2010,10,4,-0.8660254037844386,0.5000000000000001,1.9729995727539065,-94.67412872718,6986.694274688722,10013.3095703125,10519.01953125,9159.1796875,104.120987101885,99.8615251582785,91.1684495050582,8.67,11.89,14.18,86.1500015258789,85.19999694824219,83.55000305175781,79.97000122070312,78.94999694824219,77.0,10.89,14.3,16.72,1307.800048828125,1181.699951171875,1039.699951171875,24820.78,25351.15,23979.86,10115.126302083334,363.8314154344762,76.94666544596355,4.382994423261333,1245.933349609375,63.0833544298594
1385.0,8.43,106.189039323227,84.11000061035156,6.35,85.69999694824219,25574.95,2010,11,4,-0.5000000000000004,0.8660254037844384,-0.3499984741210937,-99.839039323227,7208.226795623777,10598.400390625,9813.0498046875,9204.5703125,105.14412872718,102.045678556959,92.3729992199452,10.47,13.75,6.51,85.80000305175781,84.177001953125,83.4000015258789,81.43000030517578,71.91999816894531,77.27999877929688,12.79,16.26,8.6,1357.0999755859375,1248.300048828125,1181.0999755859375,25805.69,25413.71,23464.45,10141.586588541666,408.0871607419422,77.77333323160808,5.1214302541877,1304.4000244140625,54.4795937956479
1421.0999755859375,10.66,105.869761085546,91.37999725341795,8.45,85.6500015258789,25611.49,2010,12,4,-2.4492935982947064e-16,1.0,-0.100006103515625,-97.419761085546,7826.696904190058,11234.759765625,10013.3095703125,9386.919921875,106.189039323227,104.120987101885,91.6981611266652,6.35,8.67,8.74,85.69999694824219,86.1500015258789,84.30000305175781,84.11000061035156,79.97000122070312,79.36000061035156,8.43,10.89,10.96,1385.0,1307.800048828125,1095.199951171875,25574.95,24820.78,23345.22,10615.489908854166,610.9043981116988,81.83666737874348,2.0997457746382877,1349.9666748046875,39.091189547800894
1333.800048828125,23.02,107.154130359853,92.19000244140624,20.13,85.0260009765625,25750.21,2011,1,1,0.4999999999999999,0.8660254037844387,-0.0499954223632812,-87.024130359853,7838.547237612306,12022.4599609375,10598.400390625,9614.1904296875,105.869761085546,105.14412872718,94.0709789385208,8.45,10.47,16.33,85.6500015258789,85.80000305175781,83.74500274658203,91.37999725341795,81.43000030517578,72.88999938964844,10.66,12.79,19.0,1421.0999755859375,1357.0999755859375,1083.0,25611.49,25805.69,23950.18,11285.206705729166,713.3688283588393,85.63999938964844,5.148425197668744,1387.7333170572915,32.08743159871244
1409.300048828125,20.93,106.559111825993,96.97000122070312,18.15,85.5,26885.59,2011,2,1,0.8660254037844386,0.5000000000000001,-0.6240005493164062,-88.409111825993,8290.935104370117,12359.3603515625,11234.759765625,9657.7900390625,107.154130359853,106.189039323227,94.4265387941199,20.13,6.35,12.67,85.0260009765625,85.69999694824219,85.0,92.19000244140624,84.11000061035156,79.66000366210938,23.02,8.43,15.13,1333.800048828125,1385.0,1118.300048828125,25750.21,25574.95,23990.62,11872.193359375,577.1625924569283,89.22666676839192,4.449632741110708,1379.9666748046875,43.86707278667531
1438.9000244140625,24.07,108.053914484226,106.72000122070312,21.13,85.0,27269.92,2011,3,1,1.0,6.123233995736766e-17,0.4739990234375,-86.923914484226,9071.200103759766,11289.2197265625,12022.4599609375,10178.4296875,106.559111825993,105.869761085546,95.6020632146723,18.15,8.45,5.94,85.5,85.6500015258789,83.75,96.97000122070312,91.37999725341795,83.76000213623047,20.93,10.66,8.0,1409.300048828125,1421.0999755859375,1113.300048828125,26885.59,25611.49,24240.45,11890.3466796875,547.1660430169546,93.51333363850912,3.020834351877145,1388.0666910807292,47.365186729303765
1556.0,22.54,109.563229789627,113.93000030517578,19.67,84.69999694824219,27244.79,2011,4,2,0.8660254037844387,-0.4999999999999998,-0.5,-89.893229789627,9649.87067816162,11809.5400390625,12359.3603515625,10428.1201171875,108.053914484226,107.154130359853,97.3508371983334,21.13,20.13,5.86,85.0,85.0260009765625,83.9000015258789,106.72000122070312,92.19000244140624,86.1500015258789,24.07,23.02,7.92,1438.9000244140625,1333.800048828125,1180.0999755859375,27269.92,25750.21,24178.44,11819.373372395834,535.138075782488,98.62666829427084,7.405310626575397,1394.0000406901042,54.19473132887622
1535.9000244140625,8.75,109.809944791471,102.6999969482422,6.65,84.6969985961914,27986.78,2011,5,2,0.4999999999999999,-0.8660254037844387,-0.3000030517578125,-103.159944791471,8698.381497354132,12057.5400390625,11289.2197265625,9521.150390625,109.563229789627,106.559111825993,97.4814510228393,19.67,18.15,14.55,84.69999694824219,85.5,83.96700286865234,113.93000030517578,96.97000122070312,73.97000122070312,22.54,20.93,17.11,1556.0,1409.300048828125,1212.199951171875,27244.79,26885.59,24556.04,11718.7666015625,392.12101240140447,105.87333424886069,8.511640614900909,1468.0666910807292,77.57731467246876
1502.300048828125,20.21,110.862111711102,95.41999816894533,17.48,86.0,26944.93,2011,6,2,1.2246467991473532e-16,-1.0,-0.0029983520507812,-93.382111711102,8206.119842529299,12123.150390625,11809.5400390625,9721.91015625,109.809944791471,108.053914484226,97.8370108784384,6.65,21.13,20.14,84.6969985961914,85.0,85.44999694824219,102.6999969482422,106.72000122070312,75.62999725341797,8.75,24.07,23.03,1535.9000244140625,1438.9000244140625,1245.5,27986.78,27269.92,24836.31,11996.743489583334,165.40867109441822,107.78333282470705,5.690013130409786,1510.2666829427085,62.61710802007187
1628.300048828125,20.0,112.269838486331,95.6999969482422,17.27,86.44999694824219,27180.13,2011,7,3,-0.4999999999999997,-0.8660254037844388,1.3030014038085938,-94.999838486331,8273.264444122326,12496.0302734375,12057.5400390625,10519.01953125,110.862111711102,109.563229789627,99.8615251582785,17.48,19.67,11.89,86.0,84.69999694824219,85.19999694824219,95.41999816894533,113.93000030517578,78.94999694824219,20.21,22.54,14.3,1502.300048828125,1556.0,1181.699951171875,26944.93,27244.79,25351.15,12225.573567708334,236.5085660466581,104.01666514078777,9.324980220770207,1531.4000244140625,27.13132302276686
1828.5,16.48,113.837204380401,88.80999755859375,13.95,87.0999984741211,28512.03,2011,8,3,-0.8660254037844384,-0.5000000000000004,0.4499969482421875,-99.887204380401,7735.350651840214,12190.3701171875,12123.150390625,9813.0498046875,112.269838486331,109.809944791471,102.045678556959,17.27,6.65,13.75,86.44999694824219,84.6969985961914,84.177001953125,95.6999969482422,102.6999969482422,71.91999816894531,20.0,8.75,16.26,1628.300048828125,1535.9000244140625,1248.300048828125,27180.13,27986.78,25413.71,12269.850260416666,198.74021140012252,97.93999735514323,4.124657188642975,1555.5000406901042,65.24661277427434
1620.4000244140625,20.19,115.012728800953,79.19999694824219,17.46,87.5,27619.32,2011,9,3,-1.0,-1.8369701987210294e-16,0.6500015258789062,-97.552728800953,6929.999732971191,11070.580078125,12496.0302734375,10013.3095703125,113.837204380401,110.862111711102,104.120987101885,13.95,17.48,8.67,87.0999984741211,86.0,86.1500015258789,88.80999755859375,95.41999816894533,79.97000122070312,16.48,20.21,10.89,1828.5,1502.300048828125,1307.800048828125,28512.03,26944.93,24820.78,11918.993489583334,750.4738638596765,93.30999755859376,3.899628165491861,1653.0333658854167,164.50047041156466
1724.199951171875,21.16,116.67442690161,93.19000244140624,18.38,85.55899810791016,27958.22,2011,10,4,-0.8660254037844386,0.5000000000000001,0.4000015258789062,-98.29442690161,7973.243242560419,11761.9697265625,12190.3701171875,10598.400390625,115.012728800953,112.269838486331,105.14412872718,17.46,17.27,10.47,87.5,86.44999694824219,85.80000305175781,79.19999694824219,95.6999969482422,81.43000030517578,20.19,20.0,12.79,1620.4000244140625,1628.300048828125,1357.0999755859375,27619.32,27180.13,25805.69,11674.306640625,565.018623916917,87.90333048502605,8.287281453330419,1692.4000244140625,117.93220557721092
1745.5,9.63,117.008217786459,100.36000061035156,7.49,86.73200225830078,28614.52,2011,11,4,-0.5000000000000004,0.8660254037844384,-1.941001892089844,-109.518217786459,8704.42379958008,11868.8798828125,11070.580078125,11234.759765625,116.67442690161,113.837204380401,106.189039323227,18.38,13.95,6.35,85.55899810791016,87.0999984741211,85.69999694824219,93.19000244140624,88.80999755859375,84.11000061035156,21.16,16.48,8.43,1724.199951171875,1828.5,1385.0,27958.22,28512.03,25574.95,11567.143229166666,433.3458983383544,87.06666564941406,7.156079096394791,1724.3666585286458,104.05008795394794
1565.800048828125,24.49,116.188253221505,98.83000183105467,21.52,89.69999694824219,29610.23,2011,12,4,-2.4492935982947064e-16,1.0,1.173004150390625,-94.668253221505,8865.050862640373,11532.830078125,11761.9697265625,12022.4599609375,117.008217786459,115.012728800953,105.869761085546,7.49,17.46,8.45,86.73200225830078,87.5,85.6500015258789,100.36000061035156,79.19999694824219,91.37999725341795,9.63,20.19,10.66,1745.5,1620.4000244140625,1421.0999755859375,28614.52,27619.32,25611.49,11721.2265625,171.68975470597684,90.91666666666669,10.761620714541507,1696.6999918619792,66.93046238025875
1737.800048828125,18.82,117.973308823085,98.4800033569336,16.16,89.5999984741211,27485.36,2012,1,1,0.4999999999999999,0.8660254037844387,2.9679946899414062,-101.813308823085,8823.80815051269,11347.66015625,11868.8798828125,12359.3603515625,116.188253221505,116.67442690161,107.154130359853,21.52,18.38,20.13,89.69999694824219,85.55899810791016,85.0260009765625,98.83000183105467,93.19000244140624,92.19000244140624,24.49,21.16,23.02,1565.800048828125,1724.199951171875,1333.800048828125,29610.23,27958.22,25750.21,11583.123372395834,264.2244546326765,97.46000162760416,3.776227463190717,1678.5,98.18035580312196
1709.9000244140625,15.11,118.328868678684,107.06999969482422,12.66,90.9000015258789,30478.91,2012,2,1,0.8660254037844386,0.5000000000000001,-0.0999984741210937,-105.668868678684,9732.663135635376,11874.8896484375,11532.830078125,11289.2197265625,117.973308823085,117.008217786459,106.559111825993,16.16,7.49,18.15,89.5999984741211,86.73200225830078,85.5,98.4800033569336,100.36000061035156,96.97000122070312,18.82,9.63,20.93,1737.800048828125,1745.5,1409.300048828125,27485.36,28614.52,26885.59,11585.126627604166,267.4769731652554,99.22333526611328,0.999815388739913,1683.0333658854167,101.60000139372124
